"28.8309,-81.1760"
"27.6236,-80.3943"
"27.7858,-82.6611"
"25.8334,-80.2289"
"33.1521,-84.3121"
"31.9991,-81.1266"
"33.3194,-84.0538"
"34.5383,-83.3510"
"33.0412,-84.1535"
"33.4677,-85.1183"
"31.5200,-83.8250"
"34.7688,-84.9010"
"33.4037,-84.7152"
"33.2868,-82.9751"
"32.0495,-81.2650"
"31.9540,-84.5846"
"32.7740,-85.0811"
"33.6878,-84.3491"
"21.9501,-159.4659"
"43.8544,-116.7679"
"43.5686,-116.2077"
"46.4031,-117.0080"
"43.4451,-112.7819"
"47.3769,-115.7634"
"43.6918,-116.4638"
"48.0187,-116.6556"
"42.6722,-112.2154"
"39.9335,-91.4017"
"41.6805,-88.0763"
"40.6266,-89.5078"
"40.1777,-88.8684"
"47.2824,-122.1063"
"45.8955,-122.4787"
"47.2108,-122.3367"
"45.5746,-122.1952"
"46.9399,-122.2806"
"47.6759,-117.2149"
"47.1485,-122.5597"
"37.5774,-81.8033"
"38.0320,-81.1228"
"37.7070,-81.2619"
"37.5789,-80.9117"
"38.6366,-80.8641"
"38.6896,-80.6744"
"39.3787,-81.0338"
"39.6800,-80.1073"
"39.6033,-79.9649"
"38.9163,-79.5131"
"38.8398,-81.7888"
"39.2609,-77.8041"
"39.5809,-80.7601"
"42.9331,-87.9354"
"42.7015,-88.0636"
"45.1388,-91.9827"
"43.0001,-87.9153"
"45.4096,-92.0792"
"43.8757,-88.0416"
"44.4705,-90.1256"
"43.0104,-89.8244"
"45.3584,-88.6047"
"43.2800,-88.1228"
"45.4716,-89.7187"
"43.0752,-87.9469"
"45.2059,-90.3737"
"42.7087,-88.9842"
"43.1167,-89.3246"
"43.0386,-87.9720"
"44.2364,-88.4385"
"44.5286,-88.7471"
"44.7741,-91.5203"
"43.9912,-89.0602"
"44.8862,-88.1258"
"44.2874,-88.3636"
"29.7833,-96.4496"
"29.6973,-95.7757"
"28.9683,-98.7472"
"33.3030,-95.6085"
"32.2943,-96.5625"
"32.9762,-101.8321"
"31.0140,-103.8672"
"32.4800,-95.4916"
"29.6773,-98.9633"
"29.4631,-95.9148"
"31.4286,-96.0228"
"33.4323,-95.2240"
"32.3452,-102.7104"
"29.7141,-95.0014"
"32.7599,-97.1204"
"29.9403,-95.2863"
"31.3910,-95.0712"
"32.8304,-97.1679"
"43.0725,-89.4566"
"41.6312,-108.3304"
"44.3732,-72.8785"
"37.1647,-77.6652"
"37.0686,-77.3683"
"37.4426,-79.8644"
"36.6308,-79.4650"
"37.1256,-80.3792"
"36.8011,-76.2006"
"38.3144,-77.4117"
"37.1334,-76.5241"
"38.7628,-77.8125"
"37.8047,-79.4211"
"37.5051,-77.5261"
"36.6448,-79.9194"
"36.7239,-79.5044"
"37.1489,-82.4992"
"36.5788,-77.5617"
"36.5744,-79.8502"
"38.1600,-77.6697"
"36.8653,-80.1903"
"37.2444,-80.4299"
"36.7383,-76.1003"
"39.0028,-77.3992"
"37.4662,-77.1627"
"38.9776,-77.4277"
"36.7117,-79.9075"
"39.4036,-77.2819"
"37.2712,-76.7549"
"37.8307,-76.5770"
"38.4218,-77.6154"
"47.5878,-121.9534"
"47.7640,-122.7160"
"46.0457,-118.4255"
"47.2479,-123.0744"
"45.8823,-121.4341"
"47.7843,-122.2073"
"47.1817,-120.8996"
"29.7256,-95.5012"
"28.7316,-97.9494"
"21.3474,-158.0328"
"19.8381,-155.7780"
"48.4848,-116.4601"
"42.5472,-114.3651"
"43.5320,-116.5728"
"41.6124,-88.1634"
"41.5035,-90.5159"
"40.1273,-88.2360"
"40.7754,-89.7526"
"38.2688,-89.6614"
"41.7632,-88.2816"
"40.4865,-88.7311"
"37.8916,-89.0168"
"37.6730,-88.9420"
"41.6621,-87.5544"
"38.8887,-89.8007"
"41.9247,-87.7106"
"37.7407,-88.9439"
"39.9265,-90.3905"
"38.7986,-89.6732"
"41.7519,-87.5560"
"41.5720,-87.5588"
"37.9718,-89.7391"
"39.8256,-88.9772"
"41.5130,-88.0574"
"40.7469,-89.6125"
"38.6895,-89.2232"
"40.3684,-90.4255"
"39.8515,-88.8942"
"42.0414,-87.8871"
"40.1273,-87.6836"
"41.8302,-90.1470"
"42.3112,-88.9648"
"41.8740,-87.8534"
"38.6452,-89.3725"
"40.7153,-88.5061"
"41.1251,-87.9911"
"42.2481,-89.0290"
"40.3294,-88.3848"
"41.7692,-87.6270"
"41.7643,-87.5665"
"41.9609,-87.9559"
"39.7733,-86.0472"
"41.2773,-85.0975"
"39.2860,-84.9736"
"41.2735,-85.5941"
"38.4212,-85.6952"
"40.4802,-85.5331"
"39.8410,-86.0650"
"41.2669,-86.0755"
"41.5482,-86.9476"
"40.7387,-85.8092"
"40.1194,-86.2228"
"41.4967,-92.0931"
"42.4755,-96.3114"
"41.0111,-92.8822"
"42.4987,-92.4528"
"37.3357,-85.4233"
"37.7221,-84.1633"
"37.2390,-87.5548"
"38.2755,-85.5007"
"36.7085,-86.6919"
"30.5475,-91.8947"
"30.0666,-92.1239"
"30.1087,-92.0596"
"29.8740,-90.0867"
"30.3619,-89.7422"
"32.4420,-91.5920"
"29.9270,-89.9259"
